"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSPFOG00000023577",11.2751055306348,4.16661628047057,1.24207444920212,3.35456242832072,0.000794906144982175,0.0143549291655503
"ENSPFOG00000019652",1111.23108632408,-0.611944679665035,0.131681720722283,-4.64714978137039,3.36552801783818e-06,0.000234980383524527
"ENSPFOG00000019664",161.284579894336,1.5067314320324,0.41721490818092,3.61140362553637,0.000304544256610335,0.00688103852800286
"ENSPFOG00000019665",1576.46385976845,1.69141545426733,0.352181498301504,4.80268118122238,1.56555051144156e-06,0.00013540782503774
"ENSPFOG00000021924",144.619794768145,6.02965247611607,1.11141127543111,5.42522161634288,5.78826776269396e-08,1.25245599211156e-05
"ENSPFOG00000024771",398.076487419133,3.11042307296703,0.612332558294301,5.07963039174554,3.78169891327999e-07,4.83132151591271e-05
"ENSPFOG00000019675",2854.54587879541,0.911599877016219,0.288108040689372,3.16409036983134,0.00155568482605983,0.024090546842234
"ENSPFOG00000019696",1785.79694804844,1.85715668999728,0.430851381476942,4.31043457173334,1.62934032792486e-05,0.000751768307559943
"ENSPFOG00000019699",1251.27706323614,1.99924406612146,0.52592495542469,3.80138657711545,0.00014388860343987,0.0038656783863745
"ENSPFOG00000019701",644.351459603399,0.705127970852098,0.199134737367279,3.54095915245354,0.000398675294233935,0.00838474887645417
"ENSPFOG00000019946",2927.14374530681,-0.270896446651325,0.0915577389286612,-2.9587498536022,0.0030888972562332,0.040264664745476
"ENSPFOG00000019728",97923.7766092709,-0.791143232528896,0.24228717005348,-3.2653121184843,0.00109343517488461,0.0183394734849012
"ENSPFOG00000019732",1788.04522879824,-0.471936902039952,0.160961065811184,-2.93199414194709,0.00336793099722474,0.0429490921510774
"ENSPFOG00000019752",4816.0789840593,0.855396260426405,0.243704585952065,3.50997194855682,0.000448153970004432,0.0091919402660687
"ENSPFOG00000019778",406.268652977137,2.00243112095409,0.502344275098796,3.98617287030945,6.71475975394538e-05,0.00216476643986927
